BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
"0   ",0,2009,4,16,Banana,SHIMOGA,29,RABI,HORTICULTURE,KARNATAKA,"control of pseudostem weevil in banana","Spray with chloropyriphos 2 mll",14.0557,75.2381
"0   ",0,2009,4,16,Banana,SHIMOGA,29,RABI,HORTICULTURE,KARNATAKA,"control of pseudostem weevil in banana","Spray with chloropyriphos 2 mll",14.0557,75.2381
"0   ",0,2009,4,16,Banana,SHIMOGA,29,RABI,HORTICULTURE,KARNATAKA,"control of pseudostem weevil in banana","Spray with chloropyriphos 2 mll",14.0557,75.2381
"0   ",0,2009,4,27,Banana,SHIMOGA,29,RABI,HORTICULTURE,KARNATAKA,"control for banana rhizome weevil","spray dimethoate emthel aroud collar region apply 250 gm castor cake",14.0557,75.2381
"0   ",0,2009,4,20,Banana,"BANGALORE RURAL",29,RABI,HORTICULTURE,KARNATAKA,"psudo stem weevil in banana","Put drops of DDVP",13.0011,77.3361
"0   ",0,2009,8,8,Banana,TRIVANDRUM,29,JAYAD,HORTICULTURE,KERALA,"Control for pseudostem weevil in banana","Recommended application of Sevin3gl applied on the leaf axils and also on the bore holes",8.48823,76.9475
"0   ",0,2009,8,13,Banana,TRIVANDRUM,29,JAYAD,HORTICULTURE,KERALA,"control of banana pseudostem weevil","Field sanitation Dersban 20EC or chlorpyrifos 005 at 25 ml per litre Smear psuedostem mud  Sevin 50WP4 gl",8.48823,76.9475
"0   ",0,2009,8,13,Banana,TRIVANDRUM,29,JAYAD,HORTICULTURE,KERALA,"control of banana pseudostem weevil","Field sanitation Dersban 20EC or chlorpyrifos 005 at 25 ml per litre Smear psuedostem mud  Sevin 50WP4 gl",8.48823,76.9475
"0   ",0,2009,8,19,Banana,TRIVANDRUM,29,JAYAD,HORTICULTURE,KERALA,"pseudostem weevil attack in banana","application of furadan 25g in basins",8.48823,76.9475
"0   ",0,2009,8,21,Banana,TRIVANDRUM,29,JAYAD,HORTICULTURE,KERALA,"PSEUDOSTEM WEEVIL-BANANA",TIMMET-20g,8.48823,76.9475
"0   ",0,2009,1,18,Banana,ALAPPUZHA,29,JAYAD,HORTICULTURE,KERALA,"BANANA PSEUDOSTEM WEEVIL","GAVE CONTROL",9.50066,76.4124
"0   ",0,2009,7,5,Banana,ALAPPUZHA,29,JAYAD,HORTICULTURE,KERALA,"Control for pseudostem weevil in banana","Recommended application of Sevin3gl applied on the leaf axils and also on the bore holes",9.50066,76.4124
"0   ",0,2009,5,6,Banana,KOTTAYAM,29,JAYAD,HORTICULTURE,KERALA,"PSEUDOSTEM WEEVIL-BANANA",TIMMET-20g,9.62874,76.6455
"0   ",0,2009,5,26,Banana,KOTTAYAM,29,JAYAD,HORTICULTURE,KERALA,"control of pseudostem weevil in banana","recommended sevin 3 gm per litre",9.62874,76.6455
"0   ",0,2009,7,5,Banana,KOTTAYAM,29,JAYAD,HORTICULTURE,KERALA,"Control for pseudostem weevil in banana","Recommended application of Sevin3gl applied on the leaf axils and also on the bore holes",9.62874,76.6455
"0   ",0,2009,7,12,Banana,KOTTAYAM,29,JAYAD,HORTICULTURE,KERALA,"Control for pseudostem weevil in banana","Recommended application of Sevin3gl applied on the leaf axils and also on the bore holes",9.62874,76.6455
"0   ",0,2009,7,28,Banana,KOTTAYAM,29,JAYAD,HORTICULTURE,KERALA,"STEM WEEVIL CONTROL MEASURES IN BANANA","APPLICATION OF MONOCROTOPHOS 05 ML35 ML WATER AS CORN INJECTION METHOD",9.62874,76.6455
"0   ",0,2009,8,27,Banana,KOTTAYAM,29,JAYAD,HORTICULTURE,KERALA,"pseudostem weevil in banana","pouring of carbaryl 4gl in leaf axils",9.62874,76.6455
"0   ",0,2009,8,31,Banana,KOTTAYAM,29,JAYAD,HORTICULTURE,KERALA,"PSEUDOSTEM WEEVIL-BANANA","APPLICATION OF TIMMET-20g",9.62874,76.6455
"0   ",0,2009,11,10,Banana,KOTTAYAM,76,nan,HORTICULTURE,KERALA,"Farmer ask about control of pseudostem weevil in banana ","Keep the orchard cleanApply sevin 6gkg of clay and gave a uniform coating on pseudostempour sevin4gL on banana leaf axils",9.62874,76.6455
"0   ",0,2009,11,17,Banana,KOTTAYAM,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"banana weevil attack",sevin-4gl,9.62874,76.6455
"0   ",0,2009,11,10,Banana,IDUKKI,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"banana weevil attack",sevin-4gl,9.81548,76.9992
"0   ",0,2009,11,16,Banana,IDUKKI,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"BANANNA WEEVIL ATTACK",SEVIN-4G,9.81548,76.9992
"0   ",0,2009,12,28,Banana,IDUKKI,0,nan,HORTICULTURE,KERALA,"PSEUDOSTEM WEEVIL-BANANA","APPLICATION OF TIMMET-20g",9.81548,76.9992
"0   ",0,2009,2,18,Banana,ERNAKULAM,29,JAYAD,HORTICULTURE,KERALA,"pseudostemweevil of banana","trapfuradan 20g",9.98408,76.2741
"0   ",0,2009,4,23,Banana,ERNAKULAM,29,JAYAD,HORTICULTURE,KERALA,"PSEUDOSTEM WEEVIL-BANANA",TIMMET-20g,9.98408,76.2741
"0   ",0,2009,7,31,Banana,ERNAKULAM,29,JAYAD,HORTICULTURE,KERALA,"Control for pseudostem weevil in banana","Recommended application of Sevin3gl applied on the leaf axils and also on the bor holes",9.98408,76.2741
"0   ",0,2009,8,20,Banana,ERNAKULAM,29,JAYAD,HORTICULTURE,KERALA,"Control for pseudostem weevil in banana","Recommended application of Sevin3gl applied on the leaf axils and also on the bore holes",9.98408,76.2741
"0   ",0,2009,9,4,Banana,ERNAKULAM,29,JAYAD,HORTICULTURE,KERALA,"Control for pseudostem weevil in banana","Recommended application of Sevin3gl applied on the leaf axils and also on the bore holes",9.98408,76.2741
"0   ",0,2009,11,6,Banana,ERNAKULAM,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"control of Banana pseudostem weevil","Field sanitation Dersban 20EC or chlorpyrifos 005 at 25 ml per litre Smear psuedostem mud  Sevin 50WP4 gl",9.98408,76.2741
"0   ",0,2009,11,23,Banana,ERNAKULAM,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"BANANA WEEVIL ATTACK","SEVIN 4GL",9.98408,76.2741
